WallU,RoofU,RoofAbp,WinU,WinSHGC,LPD,COP,c0: Heating,c1: Cooling,c2: Interior Lighting,c4: Fans
1,3.4,0.5,1.5,0.35,11,5.5,6.23,52421.7,171042.86,2667.35
1,3.4,0.5,1.5,0.35,15,2.5,9.4,127571.79,233240.27,2938.41
1,3.4,0.5,1.5,0.35,15,4,5.88,79732.37,233240.27,2938.41
1,3.4,0.5,1.5,0.35,15,5.5,4.27,57987.18,233240.27,2938.41
1,3.4,0.5,1.5,0.5,3,2.5,26.01,104353.75,46648.05,2431.93
1,3.4,0.5,1.5,0.5,3,4,16.26,65221.09,46648.05,2431.93
1,3.4,0.5,1.5,0.5,3,5.5,11.82,47433.52,46648.05,2431.93
1,3.4,0.5,1.5,0.5,7,2.5,16.14,116600.45,108845.46,2705.85
1,3.4,0.5,1.5,0.5,7,4,10.09,72875.28,108845.46,2705.85
1,3.4,0.5,1.5,0.5,7,5.5,7.34,53000.21,108845.46,2705.85
1,3.4,0.5,1.5,0.5,11,2.5,10.47,128958.75,171042.86,2980.12
1,3.4,0.5,1.5,0.5,11,4,6.54,80599.22,171042.86,2980.12
1,3.4,0.5,1.5,0.5,11,5.5,4.76,58617.61,171042.86,2980.12
1,3.4,0.5,1.5,0.5,15,2.5,7.34,141236.52,233240.27,3252.41
1,3.4,0.5,1.5,0.5,15,4,4.59,88272.83,233240.27,3252.41
1,3.4,0.5,1.5,0.5,15,5.5,3.34,64198.42,233240.27,3252.41
1,3.4,0.5,1.5,0.65,3,2.5,17.16,125751.86,46648.05,2911.6
1,3.4,0.5,1.5,0.65,3,4,10.72,78594.91,46648.05,2911.6
1,3.4,0.5,1.5,0.65,3,5.5,7.8,57159.93,46648.05,2911.6
1,3.4,0.5,1.5,0.65,7,2.5,10.35,138136.69,108845.46,3188.04
1,3.4,0.5,1.5,0.65,7,4,6.47,86335.43,108845.46,3188.04
1,3.4,0.5,1.5,0.65,7,5.5,4.7,62789.4,108845.46,3188.04
1,3.4,0.5,1.5,0.65,11,2.5,6.51,150573.94,171042.86,3465.3
1,3.4,0.5,1.5,0.65,11,4,4.07,94108.71,171042.86,3465.3
1,3.4,0.5,1.5,0.65,11,5.5,2.96,68442.7,171042.86,3465.3
1,3.4,0.5,1.5,0.65,15,2.5,4.65,162853.66,233240.27,3739.93
1,3.4,0.5,1.5,0.65,15,4,2.9,101783.54,233240.27,3739.93
1,3.4,0.5,1.5,0.65,15,5.5,2.11,74024.39,233240.27,3739.93
1,3.4,0.5,1.5,0.8,3,2.5,11.63,151934.25,46648.05,3507.25
1,3.4,0.5,1.5,0.8,3,4,7.27,94958.91,46648.05,3507.25
1,3.4,0.5,1.5,0.8,3,5.5,5.29,69061.02,46648.05,3507.25
1,3.4,0.5,1.5,0.8,7,2.5,6.59,164414.45,108845.46,3787.04
1,3.4,0.5,1.5,0.8,7,4,4.12,102759.03,108845.46,3787.04
1,3.4,0.5,1.5,0.8,7,5.5,3,74733.84,108845.46,3787.04
1,3.4,0.5,1.5,0.8,11,2.5,4.14,176955.4,171042.86,4068.25
1,3.4,0.5,1.5,0.8,11,4,2.59,110597.12,171042.86,4068.25
1,3.4,0.5,1.5,0.8,11,5.5,1.88,80434.27,171042.86,4068.25
1,3.4,0.5,1.5,0.8,15,2.5,2.98,189257.33,233240.27,4345.88
1,3.4,0.5,1.5,0.8,15,4,1.87,118285.83,233240.27,4345.88
1,3.4,0.5,1.5,0.8,15,5.5,1.36,86026.06,233240.27,4345.88
1,3.4,0.5,2.5,0.05,3,2.5,140.39,59145.43,46648.05,1401.8
1,3.4,0.5,2.5,0.05,3,4,87.74,36965.89,46648.05,1401.8
1,3.4,0.5,2.5,0.05,3,5.5,63.81,26884.29,46648.05,1401.8
1,3.4,0.5,2.5,0.05,7,2.5,94.83,70560.16,108845.46,1671.81
1,3.4,0.5,2.5,0.05,7,4,59.27,44100.1,108845.46,1671.81
1,3.4,0.5,2.5,0.05,7,5.5,43.11,32072.8,108845.46,1671.81
1,3.4,0.5,2.5,0.05,11,2.5,67.52,82143.31,171042.86,1940.88
1,3.4,0.5,2.5,0.05,11,4,42.2,51339.57,171042.86,1940.88
1,3.4,0.5,2.5,0.05,11,5.5,30.69,37337.87,171042.86,1940.88
1,3.4,0.5,2.5,0.05,15,2.5,51.35,93892.95,233240.27,2207.75
1,3.4,0.5,2.5,0.05,15,4,32.09,58683.1,233240.27,2207.75
1,3.4,0.5,2.5,0.05,15,5.5,23.34,42678.61,233240.27,2207.75
1,3.4,0.5,2.5,0.2,3,2.5,67.81,74595.68,46648.05,1767.68
1,3.4,0.5,2.5,0.2,3,4,42.38,46622.3,46648.05,1767.68
1,3.4,0.5,2.5,0.2,3,5.5,30.82,33907.13,46648.05,1767.68
1,3.4,0.5,2.5,0.2,7,2.5,47,86256.4,108845.46,2036.66
1,3.4,0.5,2.5,0.2,7,4,29.37,53910.25,108845.46,2036.66
1,3.4,0.5,2.5,0.2,7,5.5,21.36,39207.45,108845.46,2036.66
1,3.4,0.5,2.5,0.2,11,2.5,33.33,98082.8,171042.86,2304.85
1,3.4,0.5,2.5,0.2,11,4,20.83,61301.75,171042.86,2304.85
1,3.4,0.5,2.5,0.2,11,5.5,15.15,44583.09,171042.86,2304.85
1,3.4,0.5,2.5,0.2,15,2.5,24.47,110000.92,233240.27,2571.73
1,3.4,0.5,2.5,0.2,15,4,15.29,68750.58,233240.27,2571.73
1,3.4,0.5,2.5,0.2,15,5.5,11.12,50000.42,233240.27,2571.73
1,3.4,0.5,2.5,0.35,3,2.5,51.56,86299.76,46648.05,2041.5
1,3.4,0.5,2.5,0.35,3,4,32.22,53937.35,46648.05,2041.5
1,3.4,0.5,2.5,0.35,3,5.5,23.44,39227.16,46648.05,2041.5
1,3.4,0.5,2.5,0.35,7,2.5,35.17,98127.25,108845.46,2311.58
1,3.4,0.5,2.5,0.35,7,4,21.98,61329.53,108845.46,2311.58
1,3.4,0.5,2.5,0.35,7,5.5,15.99,44603.29,108845.46,2311.58
1,3.4,0.5,2.5,0.35,11,2.5,25,110112.48,171042.86,2581.41
1,3.4,0.5,2.5,0.35,11,4,15.62,68820.3,171042.86,2581.41
1,3.4,0.5,2.5,0.35,11,5.5,11.36,50051.13,171042.86,2581.41
1,3.4,0.5,2.5,0.35,15,2.5,17.72,122111.61,233240.27,2849.48
1,3.4,0.5,2.5,0.35,15,4,11.08,76319.76,233240.27,2849.48
1,3.4,0.5,2.5,0.35,15,5.5,8.06,55505.28,233240.27,2849.48
1,3.4,0.5,2.5,0.5,3,2.5,34.36,104737.76,46648.05,2465.43
1,3.4,0.5,2.5,0.5,3,4,21.48,65461.1,46648.05,2465.43
1,3.4,0.5,2.5,0.5,3,5.5,15.62,47608.07,46648.05,2465.43
1,3.4,0.5,2.5,0.5,7,2.5,23,116789.91,108845.46,2738.2
1,3.4,0.5,2.5,0.5,7,4,14.38,72993.7,108845.46,2738.2
1,3.4,0.5,2.5,0.5,7,5.5,10.46,53086.32,108845.46,2738.2
1,3.4,0.5,2.5,0.5,11,2.5,15.74,128950.76,171042.86,3010.7
1,3.4,0.5,2.5,0.5,11,4,9.84,80594.23,171042.86,3010.7
1,3.4,0.5,2.5,0.5,11,5.5,7.16,58613.98,171042.86,3010.7
1,3.4,0.5,2.5,0.5,15,2.5,11,141028.16,233240.27,3280.49
1,3.4,0.5,2.5,0.5,15,4,6.87,88142.6,233240.27,3280.49
1,3.4,0.5,2.5,0.5,15,5.5,5,64103.71,233240.27,3280.49
1,3.4,0.5,2.5,0.65,3,2.5,25.15,123483.36,46648.05,2890.61
1,3.4,0.5,2.5,0.65,3,4,15.72,77177.1,46648.05,2890.61
1,3.4,0.5,2.5,0.65,3,5.5,11.43,56128.8,46648.05,2890.61
1,3.4,0.5,2.5,0.65,7,2.5,16.25,135644.77,108845.46,3164.88
1,3.4,0.5,2.5,0.65,7,4,10.15,84777.98,108845.46,3164.88
1,3.4,0.5,2.5,0.65,7,5.5,7.39,61656.71,108845.46,3164.88
1,3.4,0.5,2.5,0.65,11,2.5,10.75,147904.94,171042.86,3439.64
1,3.4,0.5,2.5,0.65,11,4,6.72,92440.59,171042.86,3439.64
1,3.4,0.5,2.5,0.65,11,5.5,4.89,67229.52,171042.86,3439.64
1,3.4,0.5,2.5,0.65,15,2.5,7.73,160010.26,233240.27,3711.32
1,3.4,0.5,2.5,0.65,15,4,4.83,100006.41,233240.27,3711.32
1,3.4,0.5,2.5,0.65,15,5.5,3.52,72731.94,233240.27,3711.32
1,3.4,0.5,2.5,0.8,3,2.5,17.28,148943.36,46648.05,3470.55
1,3.4,0.5,2.5,0.8,3,4,10.8,93089.6,46648.05,3470.55
1,3.4,0.5,2.5,0.8,3,5.5,7.85,67701.53,46648.05,3470.55
1,3.4,0.5,2.5,0.8,7,2.5,10.7,161235.66,108845.46,3748.06
1,3.4,0.5,2.5,0.8,7,4,6.69,100772.29,108845.46,3748.06
1,3.4,0.5,2.5,0.8,7,5.5,4.86,73288.94,108845.46,3748.06
1,3.4,0.5,2.5,0.8,11,2.5,6.99,173591.95,171042.86,4026.02
1,3.4,0.5,2.5,0.8,11,4,4.37,108494.97,171042.86,4026.02
1,3.4,0.5,2.5,0.8,11,5.5,3.18,78905.43,171042.86,4026.02
1,3.4,0.5,2.5,0.8,15,2.5,5.16,185698.35,233240.27,4299.67
1,3.4,0.5,2.5,0.8,15,4,3.23,116061.47,233240.27,4299.67
1,3.4,0.5,2.5,0.8,15,5.5,2.35,84408.34,233240.27,4299.67
1,3.4,0.5,3.5,0.05,3,2.5,186.23,58918.46,46648.05,1406.91
1,3.4,0.5,3.5,0.05,3,4,116.39,36824.04,46648.05,1406.91
1,3.4,0.5,3.5,0.05,3,5.5,84.65,26781.12,46648.05,1406.91
1,3.4,0.5,3.5,0.05,7,2.5,129.06,70187.56,108845.46,1674.27
1,3.4,0.5,3.5,0.05,7,4,80.66,43867.22,108845.46,1674.27
1,3.4,0.5,3.5,0.05,7,5.5,58.66,31903.44,108845.46,1674.27
1,3.4,0.5,3.5,0.05,11,2.5,93.36,81613.85,171042.86,1940.96
1,3.4,0.5,3.5,0.05,11,4,58.35,51008.66,171042.86,1940.96
1,3.4,0.5,3.5,0.05,11,5.5,42.43,37097.21,171042.86,1940.96
1,3.4,0.5,3.5,0.05,15,2.5,72.37,93171.77,233240.27,2206.24
1,3.4,0.5,3.5,0.05,15,4,45.23,58232.36,233240.27,2206.24
1,3.4,0.5,3.5,0.05,15,5.5,32.89,42350.81,233240.27,2206.24
1,3.4,0.5,3.5,0.2,3,2.5,88.95,74485.49,46648.05,1781.3
1,3.4,0.5,3.5,0.2,3,4,55.6,46553.43,46648.05,1781.3
1,3.4,0.5,3.5,0.2,3,5.5,40.43,33857.04,46648.05,1781.3
1,3.4,0.5,3.5,0.2,7,2.5,62.78,85962.97,108845.46,2047.89
1,3.4,0.5,3.5,0.2,7,4,39.24,53726.86,108845.46,2047.89
1,3.4,0.5,3.5,0.2,7,5.5,28.54,39074.08,108845.46,2047.89
1,3.4,0.5,3.5,0.2,11,2.5,45.88,97604.85,171042.86,2314.68
1,3.4,0.5,3.5,0.2,11,4,28.67,61003.03,171042.86,2314.68
1,3.4,0.5,3.5,0.2,11,5.5,20.85,44365.84,171042.86,2314.68
1,3.4,0.5,3.5,0.2,15,2.5,34.68,109322.08,233240.27,2579.85
1,3.4,0.5,3.5,0.2,15,4,21.68,68326.3,233240.27,2579.85
1,3.4,0.5,3.5,0.2,15,5.5,15.77,49691.86,233240.27,2579.85
1,3.4,0.5,3.5,0.35,3,2.5,67.71,86052.98,46648.05,2053.97
1,3.4,0.5,3.5,0.35,3,4,42.32,53783.11,46648.05,2053.97
1,3.4,0.5,3.5,0.35,3,5.5,30.78,39114.99,46648.05,2053.97
1,3.4,0.5,3.5,0.35,7,2.5,47.41,97686.05,108845.46,2322.38
1,3.4,0.5,3.5,0.35,7,4,29.63,61053.78,108845.46,2322.38
1,3.4,0.5,3.5,0.35,7,5.5,21.55,44402.75,108845.46,2322.38
1,3.4,0.5,3.5,0.35,11,2.5,34.4,109491.17,171042.86,2590.92
1,3.4,0.5,3.5,0.35,11,4,21.5,68431.98,171042.86,2590.92
1,3.4,0.5,3.5,0.35,11,5.5,15.64,49768.72,171042.86,2590.92
1,3.4,0.5,3.5,0.35,15,2.5,25.59,121301.22,233240.27,2857.13
1,3.4,0.5,3.5,0.35,15,4,15.99,75813.27,233240.27,2857.13
1,3.4,0.5,3.5,0.35,15,5.5,11.63,55136.92,233240.27,2857.13
1,3.4,0.5,3.5,0.5,3,2.5,44.99,104229.74,46648.05,2473.67
1,3.4,0.5,3.5,0.5,3,4,28.12,65143.59,46648.05,2473.67
1,3.4,0.5,3.5,0.5,3,5.5,20.45,47377.15,46648.05,2473.67
1,3.4,0.5,3.5,0.5,7,2.5,31.14,116089.96,108845.46,2745.05
1,3.4,0.5,3.5,0.5,7,4,19.46,72556.22,108845.46,2745.05
1,3.4,0.5,3.5,0.5,7,5.5,14.16,52768.16,108845.46,2745.05
1,3.4,0.5,3.5,0.5,11,2.5,21.86,128089.88,171042.86,3016.15
1,3.4,0.5,3.5,0.5,11,4,13.66,80056.17,171042.86,3016.15
1,3.4,0.5,3.5,0.5,11,5.5,9.93,58222.67,171042.86,3016.15
1,3.4,0.5,3.5,0.5,15,2.5,15.86,139989.15,233240.27,3283.82
1,3.4,0.5,3.5,0.5,15,4,9.91,87493.22,233240.27,3283.82
1,3.4,0.5,3.5,0.5,15,5.5,7.21,63631.43,233240.27,3283.82
1,3.4,0.5,3.5,0.65,3,2.5,33.79,122482.72,46648.05,2890.8
1,3.4,0.5,3.5,0.65,3,4,21.12,76551.7,46648.05,2890.8
1,3.4,0.5,3.5,0.65,3,5.5,15.36,55673.96,46648.05,2890.8
1,3.4,0.5,3.5,0.65,7,2.5,22.5,134477.03,108845.46,3163.84
1,3.4,0.5,3.5,0.65,7,4,14.07,84048.14,108845.46,3163.84
1,3.4,0.5,3.5,0.65,7,5.5,10.23,61125.92,108845.46,3163.84
1,3.4,0.5,3.5,0.65,11,2.5,15.8,146578.27,171042.86,3436.62
1,3.4,0.5,3.5,0.65,11,4,9.87,91611.42,171042.86,3436.62
1,3.4,0.5,3.5,0.65,11,5.5,7.18,66626.49,171042.86,3436.62
1,3.4,0.5,3.5,0.65,15,2.5,11.64,158527.33,233240.27,3706.08
1,3.4,0.5,3.5,0.65,15,4,7.27,99079.58,233240.27,3706.08
1,3.4,0.5,3.5,0.65,15,5.5,5.29,72057.88,233240.27,3706.08
1,3.4,0.5,3.5,0.8,3,2.5,23.56,147037.69,46648.05,3451.77
1,3.4,0.5,3.5,0.8,3,4,14.72,91898.56,46648.05,3451.77
1,3.4,0.5,3.5,0.8,3,5.5,10.71,66835.31,46648.05,3451.77
1,3.4,0.5,3.5,0.8,7,2.5,15.48,159159.24,108845.46,3727.5
1,3.4,0.5,3.5,0.8,7,4,9.67,99474.53,108845.46,3727.5
1,3.4,0.5,3.5,0.8,7,5.5,7.03,72345.11,108845.46,3727.5
1,3.4,0.5,3.5,0.8,11,2.5,10.5,171347.62,171042.86,4003.08
1,3.4,0.5,3.5,0.8,11,4,6.56,107092.26,171042.86,4003.08
1,3.4,0.5,3.5,0.8,11,5.5,4.77,77885.28,171042.86,4003.08
1,3.4,0.5,3.5,0.8,15,2.5,7.63,183299.1,233240.27,4274.16
1,3.4,0.5,3.5,0.8,15,4,4.77,114561.94,233240.27,4274.16
1,3.4,0.5,3.5,0.8,15,5.5,3.47,83317.77,233240.27,4274.16
1,3.4,0.5,4.5,0.05,3,2.5,223.29,59238.53,46648.05,1422.89
1,3.4,0.5,4.5,0.05,3,4,139.55,37024.08,46648.05,1422.89
1,3.4,0.5,4.5,0.05,3,5.5,101.49,26926.6,46648.05,1422.89
1,3.4,0.5,4.5,0.05,7,2.5,158.75,70381.25,108845.46,1687.92
1,3.4,0.5,4.5,0.05,7,4,99.22,43988.28,108845.46,1687.92
1,3.4,0.5,4.5,0.05,7,5.5,72.16,31991.48,108845.46,1687.92
1,3.4,0.5,4.5,0.05,11,2.5,116.28,81694.41,171042.86,1952.79
1,3.4,0.5,4.5,0.05,11,4,72.67,51059,171042.86,1952.79
1,3.4,0.5,4.5,0.05,11,5.5,52.85,37133.82,171042.86,1952.79
1,3.4,0.5,4.5,0.05,15,2.5,90.98,93100.25,233240.27,2215.88
1,3.4,0.5,4.5,0.05,15,4,56.86,58187.66,233240.27,2215.88
1,3.4,0.5,4.5,0.05,15,5.5,41.35,42318.3,233240.27,2215.88
1,3.4,0.5,4.5,0.2,3,2.5,100.35,76854.97,46648.05,1849.92
1,3.4,0.5,4.5,0.2,3,4,62.72,48034.36,46648.05,1849.92
1,3.4,0.5,4.5,0.2,3,5.5,45.61,34934.08,46648.05,1849.92
1,3.4,0.5,4.5,0.2,7,2.5,71.52,88227.45,108845.46,2115.98
1,3.4,0.5,4.5,0.2,7,4,44.7,55142.16,108845.46,2115.98
1,3.4,0.5,4.5,0.2,7,5.5,32.51,40103.39,108845.46,2115.98
1,3.4,0.5,4.5,0.2,11,2.5,53.25,99753.96,171042.86,2381.71
1,3.4,0.5,4.5,0.2,11,4,33.28,62346.22,171042.86,2381.71
1,3.4,0.5,4.5,0.2,11,5.5,24.21,45342.71,171042.86,2381.71
1,3.4,0.5,4.5,0.2,15,2.5,40.82,111339.39,233240.27,2645.99
1,3.4,0.5,4.5,0.2,15,4,25.51,69587.12,233240.27,2645.99
1,3.4,0.5,4.5,0.2,15,5.5,18.55,50608.81,233240.27,2645.99
1,3.4,0.5,4.5,0.35,3,2.5,63.6,94772.12,46648.05,2269.64
1,3.4,0.5,4.5,0.35,3,4,39.75,59232.58,46648.05,2269.64
1,3.4,0.5,4.5,0.35,3,5.5,28.91,43078.24,46648.05,2269.64
1,3.4,0.5,4.5,0.35,7,2.5,45.2,106363.39,108845.46,2538.47
1,3.4,0.5,4.5,0.35,7,4,28.25,66477.12,108845.46,2538.47
1,3.4,0.5,4.5,0.35,7,5.5,20.54,48346.99,108845.46,2538.47
1,3.4,0.5,4.5,0.35,11,2.5,33.13,118110.94,171042.86,2807.18
1,3.4,0.5,4.5,0.35,11,4,20.7,73819.34,171042.86,2807.18
1,3.4,0.5,4.5,0.35,11,5.5,15.06,53686.79,171042.86,2807.18
1,3.4,0.5,4.5,0.35,15,2.5,24.78,129818,233240.27,3073
1,3.4,0.5,4.5,0.35,15,4,15.49,81136.25,233240.27,3073
1,3.4,0.5,4.5,0.35,15,5.5,11.26,59008.18,233240.27,3073
1,3.4,0.5,4.5,0.5,3,2.5,46.33,112010.38,46648.05,2670.94
1,3.4,0.5,4.5,0.5,3,4,28.96,70006.48,46648.05,2670.94
1,3.4,0.5,4.5,0.5,3,5.5,21.06,50913.81,46648.05,2670.94
1,3.4,0.5,4.5,0.5,7,2.5,32.48,123763.13,108845.46,2941.81
1,3.4,0.5,4.5,0.5,7,4,20.3,77351.96,108845.46,2941.81
1,3.4,0.5,4.5,0.5,7,5.5,14.76,56255.97,108845.46,2941.81
1,3.4,0.5,4.5,0.5,11,2.5,23.57,135662.42,171042.86,3212.66
1,3.4,0.5,4.5,0.5,11,4,14.73,84789.01,171042.86,3212.66
1,3.4,0.5,4.5,0.5,11,5.5,10.71,61664.74,171042.86,3212.66
1,3.4,0.5,4.5,0.5,15,2.5,17.54,147438.05,233240.27,3479.82
1,3.4,0.5,4.5,0.5,15,4,10.96,92148.78,233240.27,3479.82
1,3.4,0.5,4.5,0.5,15,5.5,7.97,67017.3,233240.27,3479.82
1,3.4,0.5,4.5,0.65,3,2.5,36.25,130089.42,46648.05,3084.19
1,3.4,0.5,4.5,0.65,3,4,22.66,81305.89,46648.05,3084.19
1,3.4,0.5,4.5,0.65,3,5.5,16.48,59131.55,46648.05,3084.19
1,3.4,0.5,4.5,0.65,7,2.5,25.09,141967.75,108845.46,3356.85
1,3.4,0.5,4.5,0.65,7,4,15.68,88729.84,108845.46,3356.85
1,3.4,0.5,4.5,0.65,7,5.5,11.4,64530.79,108845.46,3356.85
1,3.4,0.5,4.5,0.65,11,2.5,18.05,153944.77,171042.86,3629.16
1,3.4,0.5,4.5,0.65,11,4,11.28,96215.48,171042.86,3629.16
1,3.4,0.5,4.5,0.65,11,5.5,8.21,69974.89,171042.86,3629.16
1,3.4,0.5,4.5,0.65,15,2.5,13.39,165761.76,233240.27,3897.61
1,3.4,0.5,4.5,0.65,15,4,8.37,103601.1,233240.27,3897.61
1,3.4,0.5,4.5,0.65,15,5.5,6.09,75346.26,233240.27,3897.61
1,3.4,0.5,4.5,0.8,3,2.5,29.59,148514.4,46648.05,3503.27
1,3.4,0.5,4.5,0.8,3,4,18.49,92821.5,46648.05,3503.27
1,3.4,0.5,4.5,0.8,3,5.5,13.45,67506.55,46648.05,3503.27
1,3.4,0.5,4.5,0.8,7,2.5,20.33,160496.93,108845.46,3777.54
1,3.4,0.5,4.5,0.8,7,4,12.71,100310.58,108845.46,3777.54
1,3.4,0.5,4.5,0.8,7,5.5,9.24,72953.15,108845.46,3777.54
1,3.4,0.5,4.5,0.8,11,2.5,14.31,172560.91,171042.86,4051.64
1,3.4,0.5,4.5,0.8,11,4,8.94,107850.57,171042.86,4051.64
1,3.4,0.5,4.5,0.8,11,5.5,6.5,78436.78,171042.86,4051.64
1,3.4,0.5,4.5,0.8,15,2.5,10.7,184382.38,233240.27,4320.7
1,3.4,0.5,4.5,0.8,15,4,6.68,115238.99,233240.27,4320.7
1,3.4,0.5,4.5,0.8,15,5.5,4.86,83810.17,233240.27,4320.7
1,3.4,0.5,5.5,0.05,3,2.5,267.14,59159.65,46648.05,1427.08
1,3.4,0.5,5.5,0.05,3,4,166.96,36974.78,46648.05,1427.08
1,3.4,0.5,5.5,0.05,3,5.5,121.43,26890.75,46648.05,1427.08
1,3.4,0.5,5.5,0.05,7,2.5,193.65,70187.19,108845.46,1689.98
1,3.4,0.5,5.5,0.05,7,4,121.03,43866.99,108845.46,1689.98
1,3.4,0.5,5.5,0.05,7,5.5,88.02,31903.27,108845.46,1689.98
1,3.4,0.5,5.5,0.05,11,2.5,143.65,81396.72,171042.86,1953.84
1,3.4,0.5,5.5,0.05,11,4,89.78,50872.95,171042.86,1953.84
1,3.4,0.5,5.5,0.05,11,5.5,65.29,36998.51,171042.86,1953.84
1,3.4,0.5,5.5,0.05,15,2.5,113.37,92691.21,233240.27,2215.16
1,3.4,0.5,5.5,0.05,15,4,70.86,57932,233240.27,2215.16
1,3.4,0.5,5.5,0.05,15,5.5,51.53,42132.37,233240.27,2215.16
1,3.4,0.5,5.5,0.2,3,2.5,121.84,76790.52,46648.05,1858.59
1,3.4,0.5,5.5,0.2,3,4,76.15,47994.07,46648.05,1858.59
1,3.4,0.5,5.5,0.2,3,5.5,55.38,34904.78,46648.05,1858.59
1,3.4,0.5,5.5,0.2,7,2.5,87.44,88045.29,108845.46,2124.13
1,3.4,0.5,5.5,0.2,7,4,54.65,55028.3,108845.46,2124.13
1,3.4,0.5,5.5,0.2,7,5.5,39.75,40020.59,108845.46,2124.13
1,3.4,0.5,5.5,0.2,11,2.5,66.29,99476.41,171042.86,2389.05
1,3.4,0.5,5.5,0.2,11,4,41.43,62172.76,171042.86,2389.05
1,3.4,0.5,5.5,0.2,11,5.5,30.13,45216.55,171042.86,2389.05
1,3.4,0.5,5.5,0.2,15,2.5,51.69,110927.62,233240.27,2651.69
1,3.4,0.5,5.5,0.2,15,4,32.31,69329.76,233240.27,2651.69
1,3.4,0.5,5.5,0.2,15,5.5,23.5,50421.64,233240.27,2651.69
1,3.4,0.5,5.5,0.35,3,2.5,76.55,94991.08,46648.05,2287.65
1,3.4,0.5,5.5,0.35,3,4,47.84,59369.43,46648.05,2287.65
1,3.4,0.5,5.5,0.35,3,5.5,34.8,43177.76,46648.05,2287.65
1,3.4,0.5,5.5,0.35,7,2.5,55.01,106463.04,108845.46,2555.56
1,3.4,0.5,5.5,0.35,7,4,34.38,66539.4,108845.46,2555.56
1,3.4,0.5,5.5,0.35,7,5.5,25,48392.29,108845.46,2555.56
1,3.4,0.5,5.5,0.35,11,2.5,41.34,118109.16,171042.86,2823.24
1,3.4,0.5,5.5,0.35,11,4,25.83,73818.23,171042.86,2823.24
1,3.4,0.5,5.5,0.35,11,5.5,18.79,53685.98,171042.86,2823.24
1,3.4,0.5,5.5,0.35,15,2.5,31.92,129692.13,233240.27,3087.78
1,3.4,0.5,5.5,0.35,15,4,19.95,81057.58,233240.27,3087.78
1,3.4,0.5,5.5,0.35,15,5.5,14.51,58950.97,233240.27,3087.78
1,3.4,0.5,5.5,0.5,3,2.5,55.67,112308.43,46648.05,2692.15
1,3.4,0.5,5.5,0.5,3,4,34.79,70192.77,46648.05,2692.15
1,3.4,0.5,5.5,0.5,3,5.5,25.3,51049.29,46648.05,2692.15
1,3.4,0.5,5.5,0.5,7,2.5,40.13,123933.18,108845.46,2961.92
1,3.4,0.5,5.5,0.5,7,4,25.08,77458.24,108845.46,2961.92
1,3.4,0.5,5.5,0.5,7,5.5,18.24,56333.26,108845.46,2961.92
1,3.4,0.5,5.5,0.5,11,2.5,29.76,135722.36,171042.86,3231.71
1,3.4,0.5,5.5,0.5,11,4,18.6,84826.48,171042.86,3231.71
1,3.4,0.5,5.5,0.5,11,5.5,13.53,61691.98,171042.86,3231.71
1,3.4,0.5,5.5,0.5,15,2.5,22.59,147380.09,233240.27,3497.47
1,3.4,0.5,5.5,0.5,15,4,14.12,92112.56,233240.27,3497.47
1,3.4,0.5,5.5,0.5,15,5.5,10.27,66990.95,233240.27,3497.47
1,3.4,0.5,5.5,0.65,3,2.5,44.08,130265.52,46648.05,3104.16
1,3.4,0.5,5.5,0.65,3,4,27.55,81415.95,46648.05,3104.16
1,3.4,0.5,5.5,0.65,3,5.5,20.04,59211.6,46648.05,3104.16
1,3.4,0.5,5.5,0.65,7,2.5,31.46,142012.96,108845.46,3375.72
1,3.4,0.5,5.5,0.65,7,4,19.66,88758.1,108845.46,3375.72
1,3.4,0.5,5.5,0.65,7,5.5,14.3,64551.34,108845.46,3375.72
1,3.4,0.5,5.5,0.65,11,2.5,23.04,153882.45,171042.86,3646.84
1,3.4,0.5,5.5,0.65,11,4,14.4,96176.53,171042.86,3646.84
1,3.4,0.5,5.5,0.65,11,5.5,10.47,69946.57,171042.86,3646.84
1,3.4,0.5,5.5,0.65,15,2.5,17.54,165577.04,233240.27,3913.6
1,3.4,0.5,5.5,0.65,15,4,10.96,103485.65,233240.27,3913.6
1,3.4,0.5,5.5,0.65,15,5.5,7.97,75262.29,233240.27,3913.6
1,3.4,0.5,5.5,0.8,3,2.5,36.91,147115.37,46648.05,3487.83
1,3.4,0.5,5.5,0.8,3,4,23.07,91947.11,46648.05,3487.83
1,3.4,0.5,5.5,0.8,3,5.5,16.78,66870.62,46648.05,3487.83
1,3.4,0.5,5.5,0.8,7,2.5,26.1,158964.26,108845.46,3760.7
1,3.4,0.5,5.5,0.8,7,4,16.32,99352.66,108845.46,3760.7
1,3.4,0.5,5.5,0.8,7,5.5,11.87,72256.48,108845.46,3760.7
1,3.4,0.5,5.5,0.8,11,2.5,19.14,170908.59,171042.86,4033.14
1,3.4,0.5,5.5,0.8,11,4,11.96,106817.87,171042.86,4033.14
1,3.4,0.5,5.5,0.8,11,5.5,8.7,77685.72,171042.86,4033.14
1,3.4,0.5,5.5,0.8,15,2.5,14.54,182610.26,233240.27,4300.48
1,3.4,0.5,5.5,0.8,15,4,9.09,114131.41,233240.27,4300.48
1,3.4,0.5,5.5,0.8,15,5.5,6.61,83004.66,233240.27,4300.48
1,3.4,0.7,1.5,0.05,3,2.5,57.42,73547.44,46648.05,1742.24
